202608220102010109,287
202608220102010102,208
202608220102010103,250
202608220102010101,250
202608220102010110,250
202608220102010105,250
202608220102010112,250
202608220102010111,250
202608220102010104,280
202608220102010107,269
202608220102010106,205
202608220102010108,250
202608220102010204,272
202608220102010201,266
202608220102010206,255
202608220102010202,299
202608220102010205,214
202608220102010203,194
202608220102010314,294
202608220102010304,278
202608220102010308,307
202608220102010309,239
202608220102010303,296
202608220102010311,246
202608220102010306,235
202608220102010313,239
202608220102010310,250
202608220102010312,250
202608220102010301,236
202608220102010305,242
202608220102010302,178
202608220102010307,212
202608220102010408,291
202608220102010411,297
202608220102010409,250
202608220102010402,315
202608220102010401,294
202608220102010404,255
202608220102010412,276
202608220102010413,275
202608220102010407,250
202608220102010415,231
202608220102010410,263
202608220102010414,211
202608220102010403,229
202608220102010416,212
202608220102010405,178
202608220102010406,173
202608220102010501,250
202608220102010503,250
202608220102010506,250
202608220102010504,250
202608220102010509,250
202608220102010508,250
202608220102010512,250
202608220102010502,250
202608220102010505,250
202608220102010507,250
202608220102010510,250
202608220102010511,250
202608220102010513,250
202608220102010514,250
202608220102010609,300
202608220102010614,259
202608220102010612,277
202608220102010607,250
202608220102010603,250
202608220102010610,215
202608220102010602,273
202608220102010605,246
202608220102010608,250
202608220102010601,250
202608220102010613,250
202608220102010606,210
202608220102010604,236
202608220102010611,234
202608220102010704,284
202608220102010709,263
202608220102010701,282
202608220102010705,271
202608220102010707,282
202608220102010703,265
202608220102010708,209
202608220102010702,251
202608220102010706,210
202608220102010712,247
202608220102010710,215
202608220102010711,221
202608220102010807,280
202608220102010801,251
202608220102010808,250
202608220102010809,250
202608220102010803,232
202608220102010805,288
202608220102010802,209
202608220102010810,242
202608220102010806,297
202608220102010804,201
202608220102010910,302
202608220102010906,226
202608220102010907,250
202608220102010914,250
202608220102010901,250
202608220102010902,250
202608220102010904,250
202608220102010905,250
202608220102010912,250
202608220102010913,212
202608220102010903,250
202608220102010908,250
202608220102010911,250
202608220102010909,259
202608220102011013,281
202608220102011009,270
202608220102011003,261
202608220102011005,289
202608220102011014,262
202608220102011011,282
202608220102011001,255
202608220102011007,237
202608220102011010,275
202608220102011004,253
202608220102011002,213
202608220102011008,189
